artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Vanessa Carlton,717983.0,nan,64.0,artist,"1,431.7",0.66,"1,169.8","1,169.2",1451722.0,14.0,6.0
Tony Boy,632531.0,italian trap,72.0,artist,"1,428.3",1.824,862.5,596.2,512389.0,15.0,0.0
Eric Prydz,701071.0,nan,64.0,artist,"1,426.9",0.619,"1,347.6","1,167.0",129798.0,15.0,7.0
Whiskey Myers,1150166.0,"red dirt, texas country, southern rock, outlaw country, country, country rock",69.0,artist,"1,426.8",1.162,"1,426.4","1,423.2",296232.0,15.0,5.0
Claptone,577030.0,nan,61.0,artist,"1,426.4",0.408,"1,038.3",117.9,114265.0,12.0,5.0
Pixote,2915893.0,"pagode, samba",65.0,artist,"1,426.2",0.853,"1,279.8","1,210.7",7460.0,12.0,0.0
Joy Division,2784299.0,"post-punk, new wave, gothic rock, darkwave, madchester, cold wave",63.0,artist,"1,426.0",0.519,"1,426.0","1,426.0",2318729.0,15.0,4.0
Young Buck,1083137.0,"southern hip hop, crunk",59.0,artist,"1,425.0",0.581,659.3,188.0,251750.0,14.0,4.0
Shenseea,1130095.0,"dancehall, soca, afrobeats",70.0,artist,"1,423.2",1.399,619.8,316.5,966205.0,14.0,3.0
G-Unit,2727990.0,gangster rap,62.0,artist,"1,420.6",0.572,985.3,787.1,1183998.0,11.0,0.0
Diego Torres,2339139.0,"latin pop, colombian pop",63.0,artist,"1,419.6",0.59,"1,325.9",815.2,12527.0,3.0,3.0
Kukon,728629.0,nan,67.0,artist,"1,419.1",0.883,"1,207.6",423.1,517201.0,15.0,0.0
NCT U,8253247.0,"k-pop, noise music",70.0,artist,"1,418.8",0.27,890.9,886.6,1031940.0,6.0,0.0
Slim Jxmmi,117702.0,nan,52.0,artist,"1,418.5",0.116,0.8,nan,183500.0,11.0,0.0
Gminxr,377311.0,"punjabi hip hop, punjabi pop, bhangra, desi, desi hip hop",62.0,artist,"1,416.8",0.585,48.1,nan,0.0,2.0,0.0
Luther Vandross,3875861.0,"quiet storm, soul",64.0,artist,"1,416.7",0.589,"1,399.3","1,183.1",1305348.0,16.0,8.0
Nightcrawlers,71982.0,nan,60.0,artist,"1,416.6",0.357,276.8,28.9,179588.0,8.0,1.0
Brandi Carlile,932831.0,"folk, americana",65.0,artist,"1,416.5",0.743,975.9,858.7,1221592.0,14.0,9.0
Divya Kumar,1088152.0,"bollywood, gujarati garba, hindi pop, desi, gujarati pop",70.0,artist,"1,416.3",1.709,254.0,14.7,14414.0,5.0,0.0
Manuel Carrasco,2415241.0,"flamenco, flamenco pop",64.0,artist,"1,416.1",0.469,"1,334.6","1,138.6",10084.0,14.0,8.0
Sonny Fodera,309029.0,house,67.0,artist,"1,414.3",0.702,"1,017.6",12.7,37148.0,11.0,6.0
Kenya Grace,579487.0,nan,61.0,artist,"1,212.1",0.363,"1,187.5","1,187.5",1260701.0,13.0,4.0
Chase Rice,1253953.0,"country, acoustic country",57.0,artist,"1,411.4",0.207,"1,373.8","1,133.8",323044.0,15.0,8.0
EST Gee,722242.0,nan,63.0,artist,"1,410.3",0.564,637.7,313.8,766616.0,13.0,3.0
Parson James,77405.0,nan,58.0,artist,"1,407.8",0.26,138.9,135.2,190629.0,14.0,4.0
CRO,170147.0,nan,52.0,artist,"3,602.8",1.082,"3,051.8","2,602.8",40831.0,1.0,0.0
Fred De Palma,1090650.0,nan,59.0,artist,"1,236.5",0.314,"1,189.8",332.2,239376.0,15.0,2.0
Shy Glizzy,882896.0,nan,60.0,artist,"1,403.9",0.311,576.7,368.1,1643617.0,15.0,4.0
James Newton Howard,414151.0,soundtrack,62.0,artist,"1,403.4",0.496,"1,192.1",706.2,622906.0,11.0,3.0
Lamb of God,2310493.0,"groove metal, metal, heavy metal, nu metal, thrash metal, death metal",62.0,artist,"1,402.4",0.488,"1,384.2","1,347.9",613114.0,12.0,4.0
Kizz Daniel,4999246.0,"afrobeats, afrobeat, afropop, afropiano, hiplife, afro r&b",68.0,artist,"1,402.3",0.944,"1,125.1",711.5,666009.0,14.0,5.0
Academy of St. Martin in the Fields,69576.0,"classical, chamber music, orchestral",67.0,artist,"1,402.1",0.815,70.7,39.6,5435.0,15.0,0.0
Plies,2016065.0,southern hip hop,63.0,artist,"1,401.1",0.564,743.6,232.3,1670397.0,13.0,1.0
Chris Isaak,747036.0,nan,68.0,artist,"1,400.1",1.283,"1,382.7","1,377.5",960041.0,14.0,4.0
Coyote Beatz,77170.0,"brazilian hip hop, boom bap, brazilian trap",64.0,artist,"1,398.4",0.73,11.4,nan,0.0,5.0,0.0
Andmesh,7311481.0,"indonesian pop, malay, malay pop",67.0,artist,"1,397.8",1.293,"1,388.7","1,387.0",66814.0,10.0,0.0
Night Skinny,337328.0,italian trap,65.0,artist,"1,397.0",0.735,899.5,0.4,1831065.0,15.0,8.0
Haddaway,480511.0,eurodance,66.0,artist,"1,396.6",0.86,"1,374.8","1,316.4",464178.0,14.0,7.0
Ravyn Lenae,855090.0,"alternative r&b, indie soul",76.0,artist,"1,394.9",3.362,"1,275.5",910.1,659609.0,13.0,4.0
Regina Spektor,1441821.0,anti-folk,59.0,artist,"1,394.0",0.318,"1,315.9","1,283.5",2008389.0,15.0,4.0
George Benson,958704.0,"smooth jazz, yacht rock, jazz funk, soul jazz",66.0,artist,"1,393.9",0.839,"1,201.1","1,144.8",461691.0,15.0,4.0
Kizo,73.0,nan,7.0,artist,"1,392.8",0.762,"1,087.1",119.4,546308.0,14.0,0.0
The Shins,1224054.0,"indie, indie pop",59.0,artist,"1,391.0",0.3,"1,391.0","1,054.1",1144295.0,15.0,3.0
Big Thief,1333596.0,nan,69.0,artist,"1,390.7",1.296,"1,390.7","1,389.0",2364712.0,16.0,9.0
Run The Jewels,1149101.0,hip hop,57.0,artist,"1,389.0",0.225,"1,137.4",218.3,4486887.0,17.0,9.0
Dance Gavin Dance,811762.0,"post-hardcore, screamo, metalcore, emo, math rock",64.0,artist,"1,388.9",0.511,"1,388.9","1,341.0",1381235.0,15.0,4.0
Alabama Shakes,1728013.0,nan,58.0,artist,"1,274.8",0.255,"1,271.8","1,271.8",904811.0,17.0,15.0
Alabama,1664510.0,"classic country, country, country rock, christian country",64.0,artist,"1,388.0",0.634,"1,351.8","1,339.7",124430.0,1.0,1.0
Bladee,629921.0,"cloud rap, hyperpop",67.0,artist,"1,387.8",0.89,"1,093.2",704.8,1939831.0,15.0,4.0
Faith Hill,1958471.0,country,61.0,artist,"1,386.9",0.395,925.6,900.3,271082.0,8.0,3.0
Alice Cooper,4044823.0,"glam rock, hard rock, glam metal, proto-punk, classic rock",63.0,artist,"1,385.3",0.498,"1,338.0","1,333.2",1340063.0,13.0,6.0
Hilltop Hoods,965061.0,nan,63.0,artist,"1,385.3",0.508,"1,374.6",834.4,975664.0,16.0,9.0
Artie 5ive,869901.0,italian trap,71.0,artist,"1,384.6",1.656,760.7,310.4,614839.0,15.0,1.0
Rodney Atkins,2012965.0,"country, acoustic country",60.0,artist,"1,384.5",0.349,"1,380.8","1,049.0",332676.0,15.0,4.0
Vicetone,518641.0,edm,61.0,artist,"1,384.1",0.355,"1,327.5",198.1,268379.0,15.0,6.0
The Velvet Underground,2130223.0,"proto-punk, art rock",61.0,artist,"1,383.3",0.46,"1,383.3",840.4,2286926.0,15.0,4.0
Young Money,3283602.0,nan,60.0,artist,"1,381.2",0.356,"1,378.2",151.7,5608633.0,15.0,2.0
Sam Martin,56230.0,nan,61.0,artist,"1,380.8",0.372,6.3,6.3,9463.0,2.0,0.0
Gorgon City,522255.0,house,60.0,artist,"1,379.8",0.328,"1,067.4",169.5,151760.0,13.0,6.0
Matt Simons,236837.0,nan,58.0,artist,"1,377.8",0.282,"1,322.2",617.3,547138.0,14.0,7.0
Muni Long,978443.0,nan,66.0,artist,"1,377.6",0.749,875.2,808.0,636377.0,13.0,5.0
Toosii,2347896.0,nan,63.0,artist,"1,267.4",0.58,"1,130.6",876.4,1701702.0,16.0,3.0
Rondodasosa,1266633.0,"italian trap, drill, uk drill",67.0,artist,"1,376.6",0.912,582.7,152.4,789649.0,14.0,2.0
Emily Warren,66578.0,nan,51.0,artist,"1,376.0",0.108,24.6,23.0,48742.0,9.0,0.0
Fredo,95.0,nan,1.0,artist,"1,374.9",0.435,686.8,405.7,549078.0,6.0,0.0
Don Henley,1738617.0,yacht rock,64.0,artist,"1,374.5",0.593,"1,163.1","1,149.2",2436872.0,15.0,7.0
Thomas Bergersen,324896.0,orchestral,62.0,artist,"1,373.0",0.421,665.9,185.7,35165.0,16.0,6.0
Adrianne Lenker,1468546.0,nan,72.0,artist,"1,372.6",1.872,"1,372.6","1,247.3",1589947.0,15.0,13.0
Swizz Beatz,456089.0,nan,63.0,artist,"1,371.8",0.482,92.0,45.8,430968.0,13.0,5.0
Klingande,504938.0,"tropical house, deep house",57.0,artist,"1,370.8",0.295,"1,269.7",825.1,87395.0,14.0,9.0
Danny Elfman,493201.0,soundtrack,68.0,artist,"1,370.1",3.052,"1,315.4","1,018.9",467219.0,14.0,0.0
Isadora Pompeo,4349319.0,"gospel, brazilian gospel, worship, devotional",67.0,artist,"1,369.4",0.937,996.5,862.4,14398.0,11.0,1.0
Mark Ambor,687845.0,nan,67.0,artist,"1,368.4",0.828,"1,368.4","1,368.4",322775.0,12.0,2.0
Exaltasamba,2272782.0,"pagode, samba",65.0,artist,"1,367.4",0.906,"1,364.8","1,324.8",0.0,15.0,0.0
A-Trak,139671.0,disco house,63.0,artist,"1,366.8",0.57,183.0,29.8,165115.0,7.0,0.0
Banda Machos,1937347.0,"banda, grupera, cumbia, cumbia norteña, norteño, duranguense, música mexicana",65.0,artist,"1,366.1",0.926,"1,359.4","1,347.6",51136.0,15.0,0.0
GOT7,6702431.0,k-pop,61.0,artist,"1,365.6",0.381,"1,365.6","1,364.5",200438.0,2.0,1.0
Andy Rivera,3010838.0,"reggaeton, popular colombian music, trap latino",64.0,artist,"1,364.7",0.703,556.7,148.0,31950.0,12.0,0.0
Marco Mengoni,2281099.0,italo dance,64.0,artist,"1,364.4",0.661,"1,215.2",913.3,196811.0,15.0,8.0
Armandinho,1431542.0,"reggae, mpb",65.0,artist,"1,364.0",0.777,"1,273.2","1,222.6",0.0,15.0,0.0
Preme,134936.0,nan,56.0,artist,"1,362.4",0.263,251.3,29.1,1326045.0,13.0,5.0
Rizky Febian,7176987.0,"indonesian pop, malay, indonesian r&b, indonesian jazz",72.0,artist,"1,359.1",2.688,"1,163.7",791.7,227253.0,14.0,0.0
Parkway Drive,1279803.0,"metalcore, metal, deathcore",63.0,artist,"1,358.7",0.464,"1,358.7","1,321.6",567523.0,15.0,12.0
Brothers Osborne,1271975.0,"country, country rock",58.0,artist,"1,357.8",0.27,"1,138.6","1,128.8",266151.0,15.0,7.0
Mr.Kitty,839395.0,"witch house, darkwave",62.0,artist,"1,357.5",0.428,"1,353.5","1,351.1",1259503.0,14.0,12.0
Yellowcard,1655139.0,"pop punk, punk, emo",64.0,artist,"1,357.4",0.665,"1,354.7","1,339.4",358591.0,15.0,12.0
Randy Travis,2046692.0,"christian country, classic country, country, traditional country",67.0,artist,"1,356.1",1.088,"1,338.9","1,315.7",294301.0,15.0,3.0
Grupo Codiciado,2233476.0,"corrido, banda, corridos tumbados, norteño, sierreño, corridos bélicos",59.0,artist,"1,356.1",0.416,779.1,736.5,173983.0,13.0,0.0
Bootsy Collins,431334.0,funk,65.0,artist,"1,356.0",0.694,101.3,84.1,8692.0,10.0,0.0
Mozzy,878115.0,nan,61.0,artist,"1,354.5",0.352,800.0,230.6,1074629.0,14.0,1.0
Achille Lauro,1244883.0,italian trap,66.0,artist,"1,354.1",0.849,"1,095.9",445.8,1643958.0,15.0,3.0
Maxwell,1807065.0,"neo soul, quiet storm, r&b",59.0,artist,"2,092.0",0.411,353.4,64.6,222971.0,1.0,0.0
La T y La M,37328.0,nan,46.0,artist,"1,350.8",1.286,973.7,642.9,0.0,7.0,0.0
Nate Smith,576676.0,country,67.0,artist,"1,350.6",0.891,"1,205.9","1,126.2",80358.0,3.0,0.0
Sertab Erener,2279451.0,turkish pop,66.0,artist,"1,350.2",0.873,"1,237.3","1,181.2",860668.0,16.0,6.0
Payung Teduh,4041577.0,"indonesian indie, indonesian pop, indonesian jazz, indie",64.0,artist,"1,349.2",0.838,"1,349.2","1,220.8",2199853.0,15.0,1.0
Justice,1404253.0,"french house, new rave",66.0,artist,"1,349.0",0.935,"1,241.9",863.5,241802.0,3.0,0.0
SG Lewis,392323.0,nan,61.0,artist,"1,348.9",0.374,884.6,350.2,380673.0,12.0,8.0
Dzeko,74566.0,nan,54.0,artist,"1,347.9",0.16,81.1,0.5,0.0,6.0,0.0
CJ,170147.0,nan,52.0,artist,"1,345.1",0.342,947.7,894.1,1009033.0,1.0,0.0
Janis Joplin,3588945.0,"classic rock, acid rock, psychedelic rock",60.0,artist,"1,344.4",0.338,855.4,850.6,2066381.0,19.0,15.0
Denny Caknan,7474642.0,"lagu jawa, koplo, dangdut",68.0,artist,"1,343.6",1.187,"1,147.0",767.9,14193.0,9.0,0.0
Tom Jones,1214389.0,nan,64.0,artist,"1,342.9",0.582,"1,317.1","1,051.2",1091099.0,14.0,1.0
Yot Club,688740.0,bedroom pop,61.0,artist,"1,337.7",0.443,"1,310.5","1,299.3",313052.0,15.0,1.0
JoJo,2452653.0,nan,61.0,artist,"1,337.1",0.387,"1,223.4","1,046.4",636072.0,3.0,1.0
Miel San Marcos,2172242.0,"christian, worship",67.0,artist,"1,335.4",0.881,"1,231.7",524.7,222899.0,14.0,0.0
Sofiane,347983.0,french rap,64.0,artist,"1,334.8",0.266,612.4,437.8,1515067.0,9.0,3.0
Architects,1245475.0,"metalcore, djent, metal, mathcore, post-hardcore, deathcore",66.0,artist,"1,333.2",0.705,"1,333.2","1,279.3",1410063.0,15.0,8.0
Bagua Records,74676.0,"brazilian hip hop, brazilian trap, boom bap",63.0,artist,"1,331.4",0.645,14.3,nan,7379.0,8.0,0.0
Guyon Waton,5222168.0,"lagu jawa, koplo, dangdut, funkot",67.0,artist,"1,330.9",1.149,"1,107.5",952.7,155168.0,15.0,0.0
Cream,2642480.0,"classic rock, psychedelic rock, acid rock, blues rock",61.0,artist,"1,330.0",0.409,"1,330.0","1,330.0",540286.0,3.0,0.0
Ari Lennox,909569.0,"alternative r&b, neo soul",59.0,artist,"1,274.9",0.278,743.4,468.8,1065021.0,9.0,9.0
Trivium,1711349.0,"metalcore, metal, heavy metal",62.0,artist,"1,329.2",0.39,"1,326.8","1,325.7",493932.0,15.0,4.0
Nathan Evans,655830.0,sea shanties,64.0,artist,"1,328.7",0.599,"1,286.9",736.2,513745.0,13.0,3.0
Giggs,556921.0,"grime, uk grime",60.0,artist,"1,328.5",0.385,628.2,256.7,1258325.0,15.0,3.0
Elodie,1066296.0,nan,67.0,artist,"1,328.2",0.901,809.0,552.4,195744.0,13.0,0.0
Lou Reed,2029306.0,"glam rock, proto-punk, art rock",60.0,artist,"1,327.4",0.323,"1,269.7","1,243.2",1993938.0,18.0,10.0
Annalisa,1911886.0,italo dance,66.0,artist,"1,327.1",0.854,850.9,699.0,168276.0,9.0,6.0
Aphex Twin,1801962.0,"idm, ambient, electronica",65.0,artist,"1,327.0",0.701,"1,326.2","1,304.6",194174.0,15.0,4.0
Yung Bleu,1677470.0,nan,61.0,artist,"1,324.8",0.412,"1,028.8",308.6,2909499.0,15.0,2.0
ItaloBrothers,399647.0,italo dance,58.0,artist,"1,324.1",0.239,"1,303.7","1,111.2",160404.0,14.0,3.0
Strawberry Guy,1259276.0,bedroom pop,68.0,artist,"1,323.9",1.211,"1,323.3","1,323.3",364364.0,17.0,8.0
Porter Robinson,1222218.0,"edm, electronic",60.0,artist,"1,323.1",0.327,"1,291.9",706.5,1789382.0,14.0,12.0
Ennio Morricone,1327579.0,soundtrack,65.0,artist,"1,322.3",0.493,"1,279.8",871.2,113625.0,13.0,0.0
Yovie & Nuno,2556612.0,"indonesian pop, malay",68.0,artist,"1,322.3",1.279,"1,322.3","1,317.5",277142.0,9.0,0.0
Lulu Santos,2304256.0,"mpb, brazilian rock, brazilian pop",63.0,artist,"1,322.0",0.529,"1,036.4","1,001.3",0.0,13.0,0.0
Neoni,644076.0,nan,67.0,artist,"1,321.2",0.898,615.1,544.8,183786.0,12.0,0.0
Noyz Narcos,871150.0,italian trap,62.0,artist,"1,320.0",0.542,685.7,294.3,1225310.0,12.0,4.0
El Malilla,1855066.0,"reggaeton mexa, reggaeton",70.0,artist,"1,318.7",1.695,652.8,nan,12790.0,7.0,0.0
Glenn Fredly,3204796.0,"indonesian pop, indonesian jazz, maluku, malay, indonesian r&b",66.0,artist,"1,318.2",1.489,821.3,701.0,717409.0,15.0,1.0
Ginuwine,2815509.0,r&b,65.0,artist,"1,317.2",0.543,860.5,837.2,2114371.0,18.0,12.0
Gus Dapperton,504156.0,bedroom pop,55.0,artist,"1,316.2",0.163,465.5,451.2,887108.0,15.0,9.0
4 Non Blondes,709321.0,nan,67.0,artist,"1,315.6",1.065,"1,315.6","1,314.2",5310948.0,14.0,0.0
Passion Pit,1265810.0,indie,60.0,artist,"1,315.1",0.352,"1,206.4","1,174.5",1147949.0,16.0,10.0
Misfits,1671369.0,"horror punk, punk, psychobilly, hardcore punk, skate punk",65.0,artist,"1,313.3",0.89,"1,313.3",968.3,980484.0,15.0,8.0
Suki Waterhouse,1406575.0,nan,69.0,artist,"1,313.1",1.25,"1,291.8","1,283.2",620043.0,14.0,3.0
Jeremy Soule,189696.0,"medieval, soundtrack",65.0,artist,"1,312.6",0.692,"1,312.6","1,270.4",324595.0,15.0,1.0
Marcos Witt,2285413.0,"christian, worship",68.0,artist,"1,311.4",1.032,"1,207.9",935.2,18828.0,15.0,0.0
Simge,5388.0,"desi hip hop, hindi hip hop, punjabi hip hop",12.0,artist,"1,310.7",0.819,"1,093.6",985.7,265916.0,12.0,10.0
RK,3545.0,dansband,25.0,artist,"1,310.3",0.987,"1,042.2",775.0,142040.0,1.0,0.0
Dizzee Rascal,540993.0,"grime, uk grime",61.0,artist,"1,305.7",0.394,"1,007.7",326.8,756444.0,13.0,3.0
Bugzy Malone,890603.0,"grime, uk grime, uk drill, drill",59.0,artist,"1,304.2",0.256,827.4,529.3,1035406.0,14.0,3.0
Saint Motel,771675.0,nan,63.0,artist,"1,302.0",0.51,"1,302.0","1,298.0",661956.0,15.0,12.0
Kip Moore,1272290.0,country,59.0,artist,"1,300.8",0.299,"1,300.8","1,286.2",223271.0,16.0,8.0
Christopher Cross,1198168.0,"yacht rock, soft rock",67.0,artist,"1,300.3",0.992,"1,299.5","1,299.5",561992.0,16.0,8.0
Rico Nasty,1147219.0,nan,60.0,artist,"1,300.3",0.337,554.4,451.1,1212944.0,13.0,5.0
Young Igi,767465.0,nan,64.0,artist,"1,300.3",0.624,589.2,215.6,968638.0,13.0,1.0
Cassie,1902197.0,nan,67.0,artist,"1,299.6",1.231,"1,205.8","1,139.0",1242820.0,7.0,4.0
Perry Como,592564.0,"christmas, adult standards",61.0,artist,"1,298.9",0.328,"1,296.7",684.8,324860.0,17.0,6.0
A Perfect Circle,2077237.0,alternative metal,63.0,artist,"1,298.9",0.523,"1,298.9","1,274.6",2023848.0,15.0,0.0
XG,170147.0,nan,52.0,artist,"1,296.7",1.34,"1,256.7","1,218.5",1817127.0,14.0,0.0
Kaash Paige,835043.0,nan,65.0,artist,"1,296.3",0.804,966.3,874.1,1713187.0,13.0,2.0
Teoman,2618169.0,"anatolian rock, turkish pop",62.0,artist,"1,294.4",0.617,"1,217.3","1,146.0",1118873.0,14.0,7.0
St. Vincent,972689.0,art pop,62.0,artist,"1,292.5",0.522,583.8,579.0,1250297.0,14.0,4.0
The Lonely Island,1104577.0,comedy,56.0,artist,"1,289.8",0.2,"1,167.6",340.9,3085007.0,17.0,6.0
Dubdogz,504802.0,"brazilian bass, electronic",64.0,artist,"1,292.3",0.457,649.2,104.1,0.0,11.0,4.0
Ben Harper,1054382.0,surf rock,59.0,artist,"1,291.8",0.363,761.0,622.5,68677.0,15.0,8.0
Los Prisioneros,2512189.0,"latin rock, rock en español",64.0,artist,"1,290.9",0.62,"1,290.9","1,290.9",154114.0,15.0,1.0
Tai Verdes,844919.0,nan,58.0,artist,"1,289.9",0.275,"1,289.9","1,266.3",580062.0,14.0,7.0
Young M.A,12450209.0,"rap, melodic rap, trap",84.0,artist,"1,289.1",0.446,933.9,822.3,5961377.0,11.0,0.0
The Cinematic Orchestra,756628.0,"nu jazz, downtempo",61.0,artist,"1,289.0",0.484,"1,288.1",304.8,465054.0,16.0,7.0
FAST BOY,58864.0,nan,62.0,artist,"1,288.9",0.481,209.2,30.0,19804.0,5.0,2.0
Adie,729.0,"koplo, dangdut, sholawat",7.0,artist,"1,286.7",0.682,"1,260.1",836.8,286252.0,4.0,0.0
Paul Kalkbrenner,1345033.0,"minimal techno, electro",67.0,artist,"1,286.3",0.789,"1,197.4",911.0,137403.0,13.0,7.0
Jazmine Sullivan,2186929.0,"r&b, neo soul",60.0,artist,"1,285.5",0.373,"1,039.9",789.2,1623764.0,16.0,11.0
Yung Joc,875885.0,"crunk, southern hip hop",63.0,artist,"1,284.7",0.566,266.1,25.7,314222.0,14.0,0.0
Laylow,874753.0,"french rap, moroccan rap",61.0,artist,"1,284.6",0.395,"1,018.4",692.3,1208673.0,14.0,10.0
Simba La Rue,1131933.0,italian trap,69.0,artist,"1,284.2",1.307,787.2,77.1,590732.0,14.0,0.0
Shakthisree Gopalan,1956880.0,"tamil pop, kollywood",66.0,artist,"1,282.9",0.997,110.4,0.1,0.0,2.0,0.0
Rebelution,919006.0,"reggae, reggae rock, roots reggae",60.0,artist,"1,282.0",0.368,"1,175.1","1,071.4",505696.0,17.0,11.0
Hollow Coves,808254.0,indie folk,65.0,artist,"1,281.9",0.704,"1,234.4","1,207.9",421778.0,16.0,8.0
Timbiriche,1875755.0,"latin pop, retro pop",61.0,artist,"1,281.9",0.417,"1,279.5","1,277.8",11844.0,14.0,3.0
ACRAZE,157117.0,tech house,60.0,artist,"1,281.5",0.325,"1,205.6",60.0,56215.0,10.0,4.0
Hoodie Allen,676572.0,nan,55.0,artist,"1,281.0",0.174,"1,010.1",447.4,1824586.0,15.0,0.0
Sam Fischer,342574.0,nan,56.0,artist,"1,281.0",0.178,"1,175.0",831.2,519792.0,14.0,5.0
Mitchell Tenpenny,576608.0,country,60.0,artist,"1,280.7",0.289,"1,055.6",929.2,162555.0,15.0,10.0
Against The Current,537871.0,pop punk,61.0,artist,"1,280.0",0.386,332.5,310.2,296751.0,14.0,7.0
Loyle Carner,826444.0,"jazz rap, indie soul",65.0,artist,"1,278.8",0.65,"1,011.1",475.8,979782.0,15.0,13.0
Parov Stelar,1108120.0,"electro swing, swing music, nu jazz",61.0,artist,"1,277.9",0.359,"1,253.8",761.8,182273.0,15.0,5.0
Diego Verdaguer,1951537.0,"mariachi, ranchera",66.0,artist,"1,277.5",1.065,"1,167.6","1,074.0",8707.0,11.0,0.0
Eraserheads,5272279.0,"opm, pinoy rock, pinoy alternative, harana, p-pop, kundiman",64.0,artist,"1,277.2",0.668,"1,277.2","1,277.0",2384629.0,14.0,0.0
Chaka Khan,1801398.0,nan,63.0,artist,"1,276.9",0.507,631.7,614.7,838440.0,10.0,3.0
Bresh,314.0,nan,11.0,artist,"1,276.0",0.79,865.7,181.5,732997.0,15.0,2.0
Charlie Wilson,1167004.0,sexy drill,62.0,artist,"1,275.3",0.488,242.6,205.6,283794.0,13.0,4.0
Los Cafres,1497992.0,"spanish-language reggae, reggae, roots reggae, argentine rock, rock en español",62.0,artist,"1,275.1",0.517,"1,261.0","1,253.7",10567.0,15.0,0.0
Landon Cube,395375.0,nan,54.0,artist,"1,274.0",0.142,138.0,53.1,368050.0,12.0,0.0
Izi,3551.0,canzone napoletana,13.0,artist,"1,273.1",0.327,718.2,436.7,2238972.0,15.0,0.0
Solange,2171102.0,"alternative r&b, neo soul",59.0,artist,"1,271.6",0.311,"1,222.3","1,035.5",4128379.0,15.0,10.0
Los Panchos,1056700.0,bolero,64.0,artist,"1,270.0",0.758,974.7,826.1,53043.0,10.0,1.0
Huey Lewis & The News,1748009.0,nan,62.0,artist,"1,269.0",0.481,"1,268.4","1,268.4",956234.0,16.0,9.0
Kubi Producent,310730.0,nan,64.0,artist,"1,268.2",0.623,208.9,0.1,48859.0,1.0,0.0
Wolfine,1453497.0,reggaeton,57.0,artist,"1,267.9",0.299,"1,266.3",658.7,476209.0,15.0,2.0
Pretenders,1684592.0,nan,63.0,artist,"1,267.5",0.507,"1,266.4","1,265.2",537379.0,12.0,1.0
Niro,1480778.0,"french rap, pop urbaine",66.0,artist,"1,265.5",0.768,"1,137.0",775.0,2175508.0,14.0,0.0
3OH!3,1068926.0,nan,62.0,artist,"1,265.0",0.409,"1,096.5",756.7,633162.0,15.0,0.0
Gojira,1790958.0,"groove metal, progressive metal, metal, death metal, djent",64.0,artist,"1,263.7",0.558,"1,262.0","1,242.8",967014.0,15.0,9.0
Culture Club,1798700.0,nan,62.0,artist,"1,263.5",0.5,"1,250.0","1,247.3",1204927.0,15.0,4.0
Konshens,544541.0,"dancehall, soca, riddim, ragga, reggae, shatta",64.0,artist,"1,263.1",0.682,331.2,194.2,224861.0,14.0,4.0
Juju,317708.0,nan,55.0,artist,"1,242.5",0.195,789.2,379.6,381437.0,2.0,2.0
Vengaboys,583644.0,"eurodance, europop",63.0,artist,"1,262.5",0.561,"1,206.4","1,202.3",399480.0,15.0,5.0
Gloria Gaynor,1192446.0,disco,63.0,artist,"1,262.0",0.58,"1,257.8","1,246.0",3787718.0,18.0,7.0
Harrdy Sandhu,9364372.0,"punjabi pop, bhangra, desi, hindi pop, desi pop, bollywood",64.0,artist,"1,260.9",0.751,"1,063.8",279.0,192946.0,9.0,1.0
CAKE,1314412.0,alternative rock,61.0,artist,"1,260.6",0.408,"1,260.6","1,260.6",514574.0,2.0,0.0
Peter Gabriel,1943019.0,art rock,63.0,artist,"1,259.8",0.514,"1,234.7","1,210.6",1311121.0,17.0,7.0
Mumuzinho,2660970.0,"pagode, samba",66.0,artist,"1,259.4",0.841,724.2,606.9,0.0,14.0,0.0
MXZI,415335.0,"phonk, brazilian phonk, funk",80.0,artist,"1,258.0",4.976,759.8,385.5,154732.0,9.0,6.0
Travis Tritt,1628261.0,"classic country, country, outlaw country, traditional country",64.0,artist,"1,257.9",0.597,"1,050.9","1,020.9",253503.0,15.0,0.0
Monica,1724.0,nan,34.0,artist,"1,257.8",0.611,749.5,662.2,454031.0,4.0,2.0
Airbag,1563118.0,argentine rock,71.0,artist,"1,255.8",1.824,"1,219.2","1,196.7",30736.0,6.0,0.0
The Chemical Brothers,2249441.0,"big beat, alternative dance, electronic, breakbeat",62.0,artist,"1,255.3",0.433,"1,251.2","1,168.3",601742.0,19.0,13.0
Shashaa Tirupati,692403.0,"hindi pop, bollywood, tamil pop, kollywood",64.0,artist,"1,255.0",0.814,133.2,1.7,0.0,3.0,0.0
VINAI,88.0,nan,23.0,artist,"1,254.7",0.444,710.5,48.9,31363.0,7.0,2.0
The Isley Brothers,2030954.0,"motown, quiet storm, soul, classic soul, funk, northern soul",60.0,artist,"1,253.9",0.366,"1,238.0","1,171.1",1186047.0,15.0,1.0
Reykon,3126959.0,"reggaeton, trap latino",60.0,artist,"1,252.5",0.543,"1,027.0",388.8,22505.0,12.0,3.0
iKON,88.0,nan,23.0,artist,"1,251.5",0.237,"1,251.5","1,251.5",341907.0,2.0,0.0
ROLE MODEL,794669.0,bedroom pop,73.0,artist,"1,251.0",2.416,"1,243.0","1,172.7",937174.0,12.0,1.0
