artist,artist_id,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count,labels
Boston,29kkCKKGXheHuoO829FxWK,3183332.0,"classic rock, aor",65.0,artist,"1,966.7",0.551,"1,966.7","1,966.7",2142179.0,11.0,10.0,"Epic Records, a division of Sony Music Entertainment and Against Thee Grain, 300 Entertainment, LLC, Open Shift Distribution, UMG Recordings, Inc, Freebandz Global under exclusive license to Epic Records, a division of Sony Music Entertainment."
Dropkick Murphys,7w9jdhcgHNdiPeNPUoFSlx,1346027.0,"celtic punk, celtic rock, celtic, punk, folk punk",60.0,artist,"1,432.8",0.367,"1,432.8","1,413.9",599034.0,15.0,2.0,"Dummy Luck Music, BMG Rights Management (US) LLC, Dummy Luck Music under exclusive licence to [PIAS"
Cascada,0N0d3kjwdY2h7UVuTdJGfp,617454.0,"europop, eurodance",66.0,artist,"1,963.9",0.77,"1,910.5","1,597.0",1050568.0,14.0,7.0,"Universal Music TV, a division of Universal Music Operations Ltd., under exclusive licence from Globocol International Licensing GmbH, zooland Music GmbH Under Exclusive License To All Around The World Limited / Universal Music TV, A Division of Universal Music Operations Ltd, zooland.tv, Zoo Digital, a division of zooland Music GmbH, Zooland Records, Universal Music s.r.o., Stars by Edel; a label of Edel Music & Entertainment GmbH"
CamelPhat,240wlM8vDrf6S4zCyzGj2W,525834.0,"melodic techno, house, progressive house, melodic house, tech house",64.0,artist,"1,398.7",0.561,"1,082.3",28.0,476059.0,14.0,5.0,"When Stars Align, CamelPhat Limited under exclusive licence to Sony Music Entertainment UK Limited, Marten Lou, Defected Records Limited, When Stars Align under exclusive license to The Nations"
Delacruz,1MzXJ8AaHdidMAnjgcahS4,3038668.0,"brazilian hip hop, brazilian pop",68.0,artist,"1,955.6",1.291,"1,029.9",208.1,37094.0,1.0,0.0,"Malibu Studios, Universal Music Ltda, Waves Sound, Showlivre, Universal Music Publishing, Delacruz Music, Pagode do Adame Oficial, Distributed by Altafonte Delacruz Music"
Zack Tabudlo,67IN4cLJ7798gUapyZlmac,4799843.0,"opm, harana, p-pop, kundiman, pinoy r&b, pinoy indie",64.0,artist,"1,954.6",0.759,"1,935.3","1,528.6",617282.0,12.0,1.0,"Republic Records Philippines, a division of UMG Philippines Inc. A Universal Music Group Company"
Leonard Cohen,5l8VQNuIg0turYE1VtM9zV,3707360.0,singer-songwriter,64.0,artist,"1,953.6",0.582,"1,939.4","1,877.7",14155493.0,16.0,10.0,"Sony Music Entertainment. All text, images and photographs (C) 2015 Old Ideas, LLC, Night Parade, Summer Highway, Leonard Cohen, Jennifer Warnes, Judy Collins, Laurie Loman with Hank Russell's Orchestra and Chorus, Bleeding Heart, Sony Music Entertainment, Leonard Cohen"
Sheck Wes,2RDOrhPqAM4jzTRCEb19qX,1786205.0,nan,63.0,artist,"1,952.8",0.415,"1,468.6","1,432.0",4074340.0,10.0,7.0,"Young Stoner Life Records / 300 Entertainment, FaZe Clan under Exclusive License to UnitedMasters, Interscope Records"
Fuse ODG,374sWpAJsbZckf98df2jJJ,150388.0,"azonto, afrobeats, hiplife",59.0,artist,"1,950.6",0.322,368.5,105.1,294913.0,13.0,1.0,"Off Da Ground Records, 3 Beat Productions Ltd under exclusive licence from ODG Records, Off Da ground, Off Da Ground"
Tammi Terrell,75jNCko3SnEMI5gwGqrbb8,239511.0,motown,65.0,artist,"1,950.0",0.691,10.8,10.8,9712.0,2.0,0.0,"Motown Records, a Division of UMG Recordings, Inc., UMG Recordings Inc., Gusto Records, Inc., UMG Recordings, Inc."
Nayer,1ruutHJcECI7cos2n5TqpO,35001.0,nan,69.0,artist,"1,948.5",1.819,97.5,97.2,16702.0,2.0,0.0,"Delta Sound, Osmani Garcia Viral 1, Nayer Regalado, Plus Media, Mr305/2101 Records, On Fire Entertainment, LLC"
New Order,0yNLKJebCb8Aueb54LYya3,2475848.0,"new wave, synthpop, post-punk, madchester",66.0,artist,"1,944.8",0.829,"1,944.8","1,929.6",1711603.0,14.0,4.0,"Hard Cheese Limited, Three Little Pigs Limited and X Limited, Warner Music UK Limited, New Order Limited / Warner Music UK Limited, New Order Ltd under exclusive licence to Mute Artists Ltd, New Order Ltd. Under exclusive licence to Mute Artists Ltd., New Order Ltd under exclusive license to Sunday Best Recordings Ltd"
YBN Nahmir,3gGUMEwIX6XodWsYEvKSal,3072540.0,nan,58.0,artist,"1,940.3",0.301,"1,430.9",952.9,3331888.0,14.0,4.0,"Def Jam Recordings, a division of UMG Recordings, Inc., YBN Empire, G-Mod Records, lil punch & YBN Nahmir, One 11 Music, Empire Jewelers, Atlantic Recording Corporation, Do It Justice Music, On The Radar Records"
Hoobastank,2MqhkhX4npxDZ62ObR5ELO,2747781.0,nu metal,67.0,artist,"1,938.0",0.74,"1,920.8","1,918.7",586961.0,15.0,7.0,"The Island Def Jam Music Group, UMG Recordings, Inc., Open E Entertainment, Napalm Records Handels GmbH, Producciones Brena Sol"
The Wiggles,2JY5qzEozvTdogkDTkkOMf,332604.0,"children's music, lullaby",67.0,artist,"1,937.3",1.712,"1,924.4","1,839.4",397377.0,15.0,0.0,"The Wiggles Pty Limited. Exclusively licensed to Australian Broadcasting Corporation., The Wiggles Pty Limited. Exclusively licensed to Australian Broadcasting Corporation, The Wiggles Pty. Ltd. Exclusively licensed to Australian Broadcasting Corporation."
Stone Sour,49qiE8dj4JuNdpYGRPdKbF,3105430.0,"post-grunge, alternative metal, nu metal",64.0,artist,"1,935.5",0.549,"1,935.5","1,920.3",1004028.0,17.0,9.0,"Roadrunner Records, Inc., The All Blacks B.V. Issued under to Roadrunner Records from The All Blacks B.V. Roadrunner Records is a registered trademark of The All Blacks B.V., The All Blacks B.V., Stone Sour under exclusive licence to Cooking Vinyl Limited"
Money Man,3tJoFztHeIJkJWMrx0td2f,5155880.0,nan,74.0,artist,"1,935.0",0.512,"1,805.7","1,180.9",1059980.0,13.0,0.0,"Tay Money, SLV, Rebel/Geffen Records, Supa Music Group. Under exclusive license to Sparta Distribution and Hitmaker Music Group LLC., Hitmaker Music Group/Hitmaker Distro"
A$AP Mob,7yO4IdJjCEPz7YgZMe25iS,2190386.0,nan,54.0,artist,"1,454.8",0.158,"1,442.8",15.5,6325578.0,15.0,0.0,"RCA Records a division on Sony Music Entertainment, GMDS Entertainment, RCA Records, a division of Sony Music Entertainment"
Paulina Rubio,1d6dwipPrsFSJVmFTTdFSS,3048827.0,latin pop,67.0,artist,"1,934.1",0.825,"1,471.6","1,324.2",25306.0,14.0,3.0,"EMI Music México, S.A. de C.V., Universal Music Latino, Universal Music Mexico S.A. de C.V., Universal Music Spain, S.L., Universal Music Spain, S.L.U., EMI Televisa Music"
Asking Alexandria,1caBfBEapzw8z2Qz9q0OaQ,2426708.0,"metalcore, screamo, post-hardcore, metal, emo",63.0,artist,"1,931.1",0.486,"1,872.4","1,793.7",1203065.0,15.0,6.0,"Sumerian Records, Better Noise Music"
112,69zCl5K7XeVrbgvwviLSzB,23.0,nan,2.0,artist,"1,929.0",0.761,"1,033.2",742.0,732957.0,8.0,1.0,
Maneva,1OFP2fSFWTfJ80rzUo5AGb,1848333.0,"reggae, brazilian pop, mpb, roots reggae",66.0,artist,"1,926.6",0.92,"1,880.7","1,617.9",23217.0,14.0,1.0,"Universal Music Ltda, MNV Produções Artísticas / Universal Music International, Maneva"
Marisela,73c2MjCAFNyKYIs7nBlqG2,2588749.0,nan,68.0,artist,"1,926.3",1.252,"1,892.9","1,887.6",6455.0,15.0,0.0,"Teeka Music, Im Records Inc., Sony Discos, Inc., BMG Music, BMG MUSIC, BMG Entertainment Mexico, S.A. De C.V., IM Music Group, under exclusive license to Cinq Music Group, LLC, Marisela"
Snow,1Yk912s46hRDu0aEvLG8WO,3346.0,nan,13.0,artist,"1,925.8",0.438,174.5,168.0,3949065.0,3.0,3.0,New Artist Spotlight World Music Collaborative
Meryl Streep,2HB65P72dFRiOKvbLLcil2,157875.0,musicals,63.0,artist,"1,576.9",0.582,"1,075.2",383.2,466937.0,9.0,2.0,"Pathé Productions Limited, Under Exclusive Licence to Decca Music Group Ltd, Robert Benford Lepley, Rock & Roll Credit Card under exclusive licence to Parlophone Records Limited, Dancing Cat Records, Decca Music Group Limited, Parlophone Records Limited"
Still Woozy,4iMO20EPodreIaEl8qW66y,1087640.0,bedroom pop,61.0,artist,"1,920.0",0.381,"1,768.6","1,597.0",940930.0,15.0,6.0,"Nice Life Recording Company and Atlantic Recording Corporation, Still Woozy Productions Inc., under exclusive license to Interscope Records"
Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L,2120002.0,jam band,62.0,artist,"1,919.8",0.427,"1,897.5","1,895.4",1474761.0,15.0,6.0,"Bama Rags Recordings, Bama Rags Recordings LLC, Bama Rags Recordings, LLC"
Duncan Laurence,3klZnJvYGIbWritVwQD434,731450.0,nan,64.0,artist,"1,917.7",0.592,"1,879.1","1,647.6",2086975.0,12.0,10.0,"Universal International Music B.V., Spark Records B.V., under the exclusive license to Universal Music, a division of Universal International Music BV, Bamboo Artists, 3amRecords, Inmediate International B.V. exclusively licensed to Cornelis Music"
Kaskade,6TQj5BFPooTa08A7pk8AQ1,998144.0,edm,63.0,artist,"1,914.2",0.454,"1,152.9",300.0,181101.0,9.0,1.0,"mau5trap Recordings Limited / Arkade under exclusive license to AWAL Recordings America, Inc., Arkade under exclusive license to Sony Music Entertainment Germany GmbH, Arkade"
MC G15,3Nipsl6GVwwGyeAk0J29C6,3288882.0,brazilian funk,64.0,artist,"1,655.6",0.736,589.0,315.5,17758.0,9.0,2.0,"Game Records, Authentic Records, Do Rio Produções Under Exclusive License to Vamonos Music Corp., MB MUSIC /GR6, Showlivre, Wesley Gonzaga, GR6 Music, Conexão do Funk Produções Artísticas LTDA"
MC LUUKY,70jpkgy5oGT4YjaGFpCpk7,1610909.0,"brazilian funk, trap funk, funk consciente",74.0,artist,"1,857.5",2.852,873.9,nan,0.0,13.0,0.0,"Delivery Music LTDA, WALK RECORDS, Liga Music/ Mynd8, Legenda Records, Sony Music Entertainment Brasil ltda. sob licença exclusiva de MC LUUKY., GR6 Music, Liga Music / Mynd8, A BASE RECORDS under exclusive license to Believe Music"
Perera DJ,1Bp5RHQ2K9k986YoxNvACB,811377.0,"brazilian funk, funk consciente, trap funk",69.0,artist,"1,909.9",1.375,76.9,nan,0.0,5.0,0.0,"Som Livre sob licença exclusiva de GR6., GR6 Music, Legenda Records, Warner Music Brasil Ltda."
Nightwish,2NPduAUeLVsfIauhRwuft1,2429489.0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock",65.0,artist,"1,908.0",0.528,"1,908.0","1,906.8",693324.0,16.0,7.0,Nuclear Blast
Smino,1ybINI1qPiFbwDXamRtwxD,1058216.0,nan,64.0,artist,"1,906.3",0.564,"1,063.6",596.8,1530445.0,17.0,10.0,"Zero Fatigue LLC, under exclusive license to Downtown/Interscope Records., 2025 Chance The Rapper, Zero Fatigue LLC, under exclusive license to UMG Recordings, Inc., Cashmere Thoughts, MARCO PLUS, Zero Fatigue Records, D36 Inc/Sony Music Entertainment, Zero Fatigue LLC, under license to Downtown Records, Loma Vista Recordings., Distributed by Concord., redveil LLC / Fashionably Early Records"
Marc E. Bassy,3tQx1LPXbsYjE9VwN1Peaa,418334.0,nan,54.0,artist,"1,906.1",0.131,"1,191.1",463.0,1181605.0,14.0,4.0,"New Gold Medal, New Gold Medal / PIVTL Projects, NEW GOLD MEDAL / PIVTL PROJECTS, New Gold Medal under exclusive license to Independent Co., NEW GOLD MEDAL, PIVTL PROJECTS"
HONNE,0Vw76uk7P8yVtTClWyOhac,1608448.0,nan,61.0,artist,"1,904.2",0.461,"1,824.5",976.3,1737080.0,15.0,0.0,"Fast Friends under exclusive license to AWAL Recordings America, Inc., Warner Music UK Limited, Tatemae Recordings, a division of Atlantic Records UK. A Warner Music Group Company, Warner Music UK Limited Bar tracks 1 -11 & 13-19 ℗ 2021 Warner Music UK Limited, Smile More Recordings under exclusive license to AWAL Recordings Ltd"
Bruno Martini,5veVxxPm1vzgi6pO2iVA8L,165818.0,"brazilian pop, brazilian bass",62.0,artist,"1,895.9",0.494,263.2,0.9,54687.0,9.0,6.0,"Beeside Records / Hit Village Records, Commonfolk Records, Liga Music/ Fresh Records / Beeside Records, Beeside Records, Midas Music, AfterCluv / Universal Music International"
Vitor Kley,4FGcERJWMg8ENOLixwF71U,1030643.0,"brazilian pop, mpb, nova mpb",60.0,artist,"1,250.0",0.348,850.6,508.6,21869.0,13.0,5.0,
Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,1327789.0,nan,63.0,artist,"1,892.4",0.528,"1,826.0","1,823.0",1502937.0,15.0,9.0,"Sony Music Entertainment UK Limited, COLUMBIA a division of Sony Music Entertainment Germany GmbH"
Eduardo Costa,2OUgs5INWK2UEvZ6amWiJr,3922609.0,"sertanejo tradicional, sertanejo, sertanejo universitário",69.0,artist,"1,891.8",1.253,"1,245.5","1,067.6",0.0,15.0,3.0,Eduardo Costa Oficial
Big Time Rush,0GWCNkPi54upO9WLlwjAHd,2666001.0,nan,64.0,artist,"1,464.0",0.615,"1,457.9","1,257.3",1345293.0,16.0,4.0,"Bought The Rights, Bought The Rights LLC under exclusive license to BMG Rights Management (US) LLC, Sony Music Entertainment, Columbia Records, a Division of Sony Music Entertainment"
Foals,6FQqZYVfTNQ1pCqfkwVFEa,1462278.0,indie,62.0,artist,"1,886.5",0.453,"1,862.2","1,735.1",1146919.0,15.0,6.0,"Warner Music UK Limited, except track 2 (p) 2012 Warner Music UK Limited, Marten Lou, Foals with the exception of Track 2 2021 Foals, Foals under exclusive licence to Warner Music UK Limited, Warner Music UK Ltd., Foals, Warner Music UK Limited and Transgressive Records Limited"
Al Green,3dkbV4qihUeMsqN4vBGg93,2286948.0,"soul, classic soul, motown, soul blues",66.0,artist,"1,885.4",0.876,"1,840.8","1,793.6",889035.0,17.0,7.0,"Al Green, Otis Redding, Thomas Dorsey, Dove's Domain, Hi Records, under exclusive license to Fat Possum Records, Word, Inc., Pipe Dream, Kitsune, Al Green, Musicom, Inc., UMG Recordings, Inc., The Blue Note Label Group, Hi Records Under Exclusive License to Fat Possum Records, A&M Records Inc."
Sonder,2ICR2m4hOBPhaYiZB3rnLW,2082803.0,"dark r&b, r&b",70.0,artist,"1,885.0",1.604,"1,885.0","1,683.5",1608875.0,12.0,0.0,"Universal Music (Denmark) A/S, Svane Music"
K.I.Z,0bMt8SJlp0gFRUufzifS05,980398.0,german hip hop,64.0,artist,"1,822.4",0.664,"1,666.8","1,315.8",470828.0,2.0,0.0,"Royal Bunker, under exclusive license to Universal Music Domestic Rock/Urban - a division of Universal Music GmbH, Universal Music Domestic Rock/Urban, a division of Universal Music GmbH, K.I.Z & EKLAT TONTRÄGER GmbH, K.I.Z, under exclusive license to Vertigo/Capitol, a division of Universal Music GmbH, K.I.Z & EKLAT Tonträger, K.I.Z, under exclusive license to Universal Domestic Rock/Urban - a division of Universal Music GmbH, K.I.Z, under exclusive license to Universal Music GmbH"
Massive Attack,6FXMGgJwohJLUSr5nVlf9X,2672298.0,"trip hop, downtempo",69.0,artist,"1,884.2",1.275,"1,863.2",204.5,1416974.0,16.0,7.0,"Virgin Records Limited, Virgin Records Ltd/EuropaCorp"
Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,1494514.0,"country, christmas",58.0,artist,"1,882.1",0.243,"1,882.1","1,540.5",269803.0,14.0,4.0,"Warm and Cozy Records Inc., Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, Warner Music Nashville LLC, Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, Warner Music Nashville LLC., Warner Music Nashville LLC for the U.S. and WEA International Inc. for the world outside the U.S., This compilation Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company"
Nusrat Fateh Ali Khan,5HcunTidTUrOaf8V0iJcvl,9778857.0,"qawwali, ghazal, sufi",68.0,artist,"1,881.7",1.909,860.9,474.5,1095544.0,9.0,0.0,"EMI Pakistan Ltd, EMI (Pakistan) Ltd., Oriental Star Agencies Ltd, A division of Universal Music Group, UMG Recordings, Inc., Real World Records Ltd., EMI Pakistan"
LEA,4Va7Ku1bN9OyFfAaJRDDp2,434.0,nan,14.0,artist,"1,773.7",0.425,"1,285.4",834.9,100829.0,2.0,0.0,Musik Indonesia
CYRIL,11kt6ggsdxvI8MhyeSMKom,435145.0,nan,76.0,artist,"1,881.0",2.257,"1,072.4",764.3,50836.0,1.0,0.0,"Churaq Cyril, Posse, Posse Praha s.r.o., Churaq Clique, Posse Praha s.r.o"
Project Pat,08Ld63UgKrJ0nZnCkzHtzc,956965.0,"southern hip hop, crunk, gangster rap",66.0,artist,"1,880.8",0.806,426.2,232.3,1043379.0,14.0,1.0,"Ice King Music, Entertainment One Music, MTM, Kill gang usa/urbanlegends, Kholebeatz Records, urban legends ent/kill gang usa, Stacking Sterling, X-Ray Records, Mandown by Any Means LLC, Zaine Records"
Staind,5UHeeAHp48bScX1RfoUt8m,3832.0,nan,27.0,artist,"1,879.9",1.227,"1,879.9","1,879.9",1035254.0,16.0,3.0,"Yap’em, Inc. under exclusive license to Alchemy Recordings, LLC / BMG Rights Management (US) LLC, Elektra Entertainment Group Inc. for the United States and WEA International Inc. for the world outside of the United States., Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., Atlantic Recording Corp. Issued under license from Atlantic Recording Corp to The All Blacks B.V. Roadrunner Records is a registered trademark of The All Blacks B.V., Atlantic Recording Corporation. Roadrunner Records is a registered trademark of The All Blacks B.V. Issued under license to The All Blacks B.V. from Atlantic Recording Corporation., Atlantic Recording Corp. All Rights Reserved. Manufactured for & Marketed by Rhino Entertainment Company., Flip Records & Elektra Entertainment for the United States and Flip Records & WEA International Inc. for the world outside of the United States., Flip Records & Elektra Entertainment Group Inc. for the United States and Flip Records & WEA International Inc. for the world outside of the United States."
The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,1111535.0,indie,62.0,artist,"1,878.3",0.431,"1,854.4","1,726.7",918607.0,16.0,11.0,"The Wombats under exclusive license to AWAL Recordings Ltd, 14th Floor Records, a Warner Music Group Company, 14th Floor Records, a division of Warner Music UK Limited, 14th Floor Records, a Warner Music Group Company., The Wombats, 14th Floor Records"
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ,2253875.0,argentine rock,69.0,artist,"1,877.3",1.373,"1,877.3","1,877.3",47611.0,15.0,5.0,Patricio Rey Discos
Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,957501.0,nan,65.0,artist,"1,876.6",0.729,"1,400.3","1,400.3",2738362.0,15.0,8.0,"Joshua Tillman. Under exclusive license to Bella Union, Sub Pop Records, Bella Union"
Los Acosta,1sxekzjeHJaqkZbpaaGR9x,2650490.0,"grupera, cumbia, cumbia sonidera",68.0,artist,"1,876.2",1.39,"1,670.9","1,670.7",13176.0,15.0,1.0,"Peerless MCM, S.A. de C.V. / Fabricado y Distribuido por Warner Music Mexico, S.A. de C.V., Warner Music México, S.A. de C.V. / Bajo Licencia de Peerless MCM, S.A. de C.V., Warner Music Mexico S.A. de C.V. / Bajo licencia de Peerless MCM, S.A. de C.V., Fonovisa Records, AUDIOVISA Records, Peerless MCM, S.A. de C.V., Disa Una División De Universal Music Mexico, S.A. De C.V., audio Visa Records, Audio Visa Records, AUDIOVISA RECORDS"
Diana Ross,3MdG05syQeRYPPcClLaUGl,2211648.0,"motown, disco",65.0,artist,"1,875.5",0.748,"1,397.7","1,219.0",895198.0,12.0,1.0,"Universal Music Operations Limited, Parlophone Records Ltd, a Warner Music Group company, RTC Management Inc This label copy information is the subject of copyright protection. All rights reserved. (C) 2006 Parlophone Records Ltd, Parlophone Records Ltd, a Warner Music Group Company, Sony Classical, a division of Sony Entertainment Holdings GmbH, Parlophone Records Ltd. This label copy information is the subject of copyright protection. All rights reserved. (C) 1996 Parlophone Records Ltd, Motown Records, a Division of UMG Recordings, Inc., The copyright in this compilation is owned by Parlophone Records Ltd"
The Supremes,57bUPid8xztkieZfS7OlEV,1834031.0,"motown, northern soul, classic soul, soul",60.0,artist,"1,473.3",0.347,"1,473.1","1,459.5",530830.0,14.0,3.0,"Motown Records, a Division of UMG Recordings, Inc., UMG Recordings, Inc."
Caamp,0wyMPXGfOuQzNR54ujR9Ix,748805.0,"indie folk, folk",68.0,artist,"1,874.4",1.087,"1,824.6","1,810.6",493982.0,15.0,1.0,"Apple Video Programming LLC. All Rights Reserved., Caamp, Band of Wolves, By and By Records Under Exclusive License to Mom+Pop"
Neon Trees,0RpddSzUHfncUWNJXKOsjy,1285393.0,nan,64.0,artist,"1,867.8",0.474,"1,854.2","1,843.1",880459.0,16.0,10.0,"The Island Def Jam Music Group, Round Hill Records LLC, Thrill Forever, LLC, UMG Recordings, Inc."
Molotov,27Owkm4TGlMqb0BqaEt3PW,2496309.0,"rock en español, mexican rock, latin rock, ska, latin alternative, mexican hip hop, latin hip hop",66.0,artist,"1,867.3",0.95,"1,860.6","1,820.7",241867.0,3.0,0.0,Marshall Amplification Plc
Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,1174827.0,country,74.0,artist,"1,867.3",2.271,"1,821.6","1,754.6",731432.0,15.0,2.0,"Megan Moroney, under exclusive license to Sony Music Entertainment"
Brooke Ligertwood,7iETGaxJ4crz3qaljDPCKC,235064.0,"worship, christian, pop worship, gospel",68.0,artist,"1,864.0",1.154,161.9,102.6,281008.0,12.0,0.0,"sixstepsrecords LLC and Capitol CMG, Inc, sixstepsrecords, LLC and Capitol CMG, Inc. / Academy Records, under exclusive license to Capitol CMG, Inc., Provident Label Group LLC, a division of Sony Music Entertainment, Academy Records, LLC, under exclusive license to Capitol CMG, Inc., Academy Records, LLC, under exclusive license to Capitol CMG, Inc"
Sleeping With Sirens,3N8Hy6xQnQv1F1XCiyGQqA,2564854.0,"emo, post-hardcore, screamo",65.0,artist,"1,863.3",0.685,"1,854.5","1,764.8",988545.0,15.0,5.0,"Sumerian Records, Sleeping With Sirens, LLC., under exclusive license to Epitaph, Rise Records, ICM Crescendo Music Royalty Fund, Sleeping With Sirens, LLC, under exclusive license to Epitaph"
Thousand Foot Krutch,6GfiCQDFYANz5wUkSmb3Dr,1494369.0,"christian rock, christian alternative rock, rap metal",64.0,artist,"1,860.5",0.646,"1,854.7","1,821.1",804094.0,17.0,10.0,"Capitol Christian Music Group, Inc., Endurance Music Group / The Fuel Music, Capitol CMG Label Group, Tooth & Nail Records"
Mt. Joy,69tiO1fG8VWduDl3ji2qhI,646886.0,nan,67.0,artist,"1,859.7",0.816,"1,821.2","1,802.6",709600.0,15.0,10.0,"Mt. Joy Songs, LLC, under exclusive license to Island Records, a division of UMG Recordings, Inc., Dualtone Music Group, a division of MNRK Records, Bloom Field Records under exclusive license to Futures Music Group, LLC, Bloom Field Records"
Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0,1172911.0,surf rock,63.0,artist,"1,859.3",0.551,"1,859.3","1,830.7",2042049.0,15.0,3.0,"Sticky FIngers, Westway Collective, Sticky Fingers & Sureshaker, Sticky Fingers, Sureshaker & Sticky Fingers, Sureshaker"
Enjambre,1ZdhAl62G6ZlEKqIwUAfZR,1984864.0,"mexican indie, rock en español, mexican rock, latin indie, latin rock",70.0,artist,"1,858.1",1.69,"1,848.4","1,717.5",369232.0,15.0,4.0,"EMI Music México, S.A. de C.V., Enjambre, Distribuido por Universal Music México, S.A. de C.V., EMI Una División De Universal Music México, S.A. de C.V., Universal Music Mexico S.A. de C.V., Enjambre, Enjambre licenciado a DeGira, EMI Music Mexico S.A. De C.V, EMI Music México, S.A. de C.V. Una Compañía de Universal Music Group"
Smokepurpp,21dooacK2WGBB5amYvKyfM,2371410.0,nan,52.0,artist,"1,598.6",0.102,"1,043.4",423.2,3229417.0,16.0,8.0,"STRAY DOGGS, Rarrimusic, finnwhjite x Smokepurpp, Gabagool Gang, Angel Moy, Alamo Records, LLC/Sony Music Entertainment, Distributed by 38EINS STUDIOS UG (haftungsbeschränkt)"
Fernando & Sorocaba,1oSgjdbgLYULVmEBojPRw8,4793467.0,"sertanejo, sertanejo universitário, agronejo, piseiro, arrocha",65.0,artist,"1,808.9",0.758,"1,330.1",768.8,0.0,16.0,0.0,"2023, F&S Produções Artísticas sob licença exclusiva de Sony Music Entertainment Brasil ltda., F&S Produções Artísticas, Fernando & Sorocaba, under exclusive license to Warner Music Brasil., F&S Produções Artísticas ltda. sob licença exclusiva de Sony Music Entertainment Brasil ltda., 2024, FS Music sob licença exclusiva de Sony Music Entertainment Brasil ltda., Sony Music Entertainment Brasil ltda. sob licença exclusiva de F&S Produções Artísticas."
