artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
The Chicks,1547063.0,country,65.0,artist,"2,102.3",0.705,"1,868.2","1,868.2",350184.0,2.0,2.0
Smash Mouth,1199670.0,nan,65.0,artist,"2,100.4",0.559,"2,096.3","2,070.0",3663842.0,6.0,6.0
Boef,1432646.0,nan,61.0,artist,"2,099.6",0.417,"1,034.5",535.0,716838.0,2.0,2.0
Indila,2558256.0,french pop,70.0,artist,"2,096.4",1.511,"1,950.0","1,800.4",4336532.0,10.0,10.0
Omar Apollo,1132805.0,bedroom pop,67.0,artist,"2,095.4",1.006,"1,762.8","1,430.9",325667.0,4.0,4.0
Yng Lvcas,446986.0,"reggaeton mexa, reggaeton, electro corridos, dembow belico",66.0,artist,"2,087.4",0.772,"1,779.1",384.8,86497.0,1.0,1.0
MC Ryan SP,7698076.0,"brazilian funk, funk consciente, trap funk",81.0,artist,"9,426.0",9.346,"1,348.3",39.4,0.0,5.0,5.0
Lindsey Stirling,2427301.0,nan,64.0,artist,"2,082.1",0.546,"1,717.0","1,308.4",142720.0,3.0,3.0
MC Cebezinho,1946581.0,"brazilian funk, funk consciente, trap funk",72.0,artist,"2,080.5",2.244,748.6,18.6,0.0,1.0,1.0
James Brown,2322771.0,"funk, soul, motown, classic soul",62.0,artist,"2,078.2",0.691,"2,039.5","1,737.3",203671.0,3.0,3.0
Steven Universe,1201974.0,nan,66.0,artist,"2,072.5",0.898,"2,072.5",42.7,396053.0,2.0,2.0
Destroy Lonely,1703112.0,rage rap,72.0,artist,"2,072.1",1.907,"1,682.1","1,542.0",330598.0,4.0,4.0
Jake Owen,2001649.0,"country, acoustic country",60.0,artist,"2,068.2",0.311,"1,981.7","1,937.3",105321.0,9.0,9.0
The Paper Kites,895995.0,indie folk,67.0,artist,"2,062.7",1.002,"2,062.7","1,868.1",135890.0,4.0,4.0
Digital Farm Animals,81189.0,nan,56.0,artist,"2,062.4",0.194,58.3,0.2,30827.0,3.0,3.0
BENEE,871224.0,nan,63.0,artist,"2,061.9",0.526,"1,636.7",787.4,778339.0,13.0,13.0
Ele A El Dominio,2458485.0,"trap latino, trap",68.0,artist,"1,425.5",1.21,646.0,497.1,95669.0,3.0,3.0
Greta Van Fleet,2766125.0,rock,64.0,artist,"2,058.7",0.564,"2,058.7","2,058.7",1108604.0,10.0,10.0
Kiiara,935551.0,nan,58.0,artist,"2,057.0",0.288,"1,166.2",961.2,3138952.0,10.0,10.0
Ana Mena,1084356.0,nan,68.0,artist,"2,055.0",1.687,878.2,271.6,18271.0,3.0,3.0
Rocco Hunt,1864564.0,"canzone napoletana, neomelodico",60.0,artist,"1,658.8",0.371,"1,255.6",460.2,29331.0,2.0,2.0
LATIN MAFIA,1816149.0,latin r&b,75.0,artist,"2,055.0",2.401,"1,887.9","1,464.4",37640.0,2.0,2.0
Alphaville,1082990.0,synthpop,69.0,artist,"2,054.2",1.253,"1,864.1","1,832.3",2999492.0,11.0,11.0
The Kinks,2820461.0,"proto-punk, baroque pop",63.0,artist,"2,053.5",0.515,"2,053.5","2,053.5",346978.0,5.0,5.0
London Grammar,1645090.0,nan,64.0,artist,"2,047.5",0.591,"1,708.2","1,585.0",607212.0,9.0,9.0
Disciples,273338.0,house,63.0,artist,"2,043.2",0.622,393.0,288.0,55522.0,1.0,1.0
Craig David,983302.0,nan,63.0,artist,"2,036.7",0.575,"1,697.0","1,182.2",654550.0,7.0,7.0
Roy Orbison,2315688.0,rockabilly,65.0,artist,"2,034.8",0.678,"2,025.0","1,933.7",512851.0,7.0,7.0
Sturgill Simpson,1017220.0,"outlaw country, alt country, bluegrass, americana, red dirt, country, newgrass",62.0,artist,"1,325.6",0.439,"1,245.9","1,234.3",716511.0,9.0,9.0
Gigi Perez,1670598.0,nan,76.0,artist,"2,030.1",3.271,"2,018.8","2,018.8",2411100.0,11.0,11.0
Jay Sean,2056638.0,nan,66.0,artist,"2,028.7",0.966,"1,891.0",373.1,767426.0,9.0,9.0
Mobb Deep,2420948.0,"east coast hip hop, old school hip hop, hardcore hip hop, hip hop, gangster rap",70.0,artist,"2,028.1",1.517,"1,803.0","1,460.9",3323067.0,5.0,5.0
MC Davo,2993556.0,"mexican hip hop, latin hip hop",66.0,artist,"2,025.2",0.913,"1,303.9",424.1,19848.0,2.0,2.0
John Mellencamp,1892504.0,classic rock,63.0,artist,"1,677.0",0.491,"1,669.8","1,633.3",3580030.0,6.0,6.0
Beach Bunny,1860880.0,nan,65.0,artist,"2,020.9",0.727,"2,006.3","1,976.2",747348.0,7.0,7.0
Steve Miller Band,3354674.0,classic rock,65.0,artist,"2,020.9",0.722,"2,015.0","2,015.0",1869560.0,6.0,6.0
Simple Minds,2339876.0,new wave,66.0,artist,"2,017.9",0.665,"2,017.3","2,011.1",8654.0,1.0,1.0
GROUPLOVE,1256087.0,indie,61.0,artist,"2,017.3",0.364,"1,997.4","1,981.9",589995.0,8.0,8.0
Gilberto Santa Rosa,3718929.0,"salsa, merengue",68.0,artist,"2,011.1",1.046,"1,509.3","1,440.9",15035.0,4.0,4.0
ZHU,973224.0,edm,61.0,artist,"2,010.1",0.37,"1,806.9","1,078.8",296655.0,4.0,4.0
SDP,131777.0,pop punk,39.0,artist,"2,004.9",0.911,"1,804.4",834.1,28507.0,1.0,1.0
Veronica Maggio,633150.0,swedish pop,61.0,artist,"2,003.3",0.432,"1,791.3","1,694.4",561064.0,12.0,12.0
Mikky Ekko,146227.0,nan,67.0,artist,"2,003.1",0.863,190.5,176.8,173851.0,10.0,10.0
Headie One,668945.0,"uk drill, grime, drill, uk grime",62.0,artist,"2,002.1",0.432,"1,246.9",292.8,2043341.0,6.0,6.0
HOYO-MiX,789180.0,soundtrack,72.0,artist,"1,998.5",1.291,841.8,647.0,354688.0,3.0,3.0
John Coltrane,1827181.0,"jazz, hard bop, free jazz, bebop, cool jazz, jazz blues",66.0,artist,"1,998.1",0.849,"1,097.2",875.4,27706.0,5.0,5.0
Alligatoah,1245360.0,"german pop, german hip hop",62.0,artist,"1,997.7",0.441,"1,801.0","1,435.3",880187.0,2.0,2.0
Alina Baraz,1428993.0,nan,61.0,artist,"1,996.9",0.36,"1,899.5",484.4,570072.0,8.0,8.0
Janet Jackson,4097943.0,new jack swing,66.0,artist,"1,996.3",0.666,"1,810.9","1,497.0",183913.0,3.0,3.0
The Mamas & The Papas,2067210.0,folk rock,66.0,artist,"1,993.3",0.812,"1,990.6","1,990.3",529026.0,6.0,6.0
American Authors,1647915.0,nan,62.0,artist,"1,992.0",0.404,"1,982.4","1,954.2",110881.0,8.0,8.0
Good Charlotte,2861195.0,"pop punk, punk, emo",64.0,artist,"1,990.9",0.617,"1,939.3","1,925.8",450850.0,7.0,7.0
Masked Wolf,788814.0,nan,60.0,artist,"1,989.5",0.287,"1,808.5","1,473.9",28334.0,3.0,3.0
Nine Inch Nails,3073642.0,"industrial rock, industrial, industrial metal, alternative metal, nu metal",71.0,artist,"1,988.8",1.168,"1,979.5","1,965.7",1740634.0,6.0,6.0
Abel Pintos,3696547.0,"folklore argentino, cuarteto",65.0,artist,"1,987.5",0.627,"1,261.8","1,124.7",0.0,1.0,1.0
December Avenue,8346315.0,"opm, pinoy indie, p-pop, harana, pinoy alternative, kundiman, batak, pinoy rock",72.0,artist,"1,986.7",2.342,"1,954.0","1,645.3",28705.0,1.0,1.0
Remmy Valenzuela,2341652.0,"banda, norteño, sierreño, corrido",68.0,artist,"1,981.8",1.612,"1,908.6","1,905.8",166577.0,9.0,9.0
Judas Priest,4530252.0,"heavy metal, metal, hard rock, glam metal",65.0,artist,"1,980.7",0.678,"1,980.7","1,979.2",724052.0,14.0,14.0
FKJ,73.0,nan,7.0,artist,"1,979.5",0.658,"1,205.5",685.0,379727.0,9.0,9.0
Andy Williams,591446.0,"christmas, adult standards",64.0,artist,"1,977.7",1.172,"1,974.0","1,967.9",219944.0,2.0,2.0
Paolo Nutini,1544911.0,nan,65.0,artist,"1,976.7",0.692,"1,973.0","1,961.1",598765.0,12.0,12.0
Yiruma,1239669.0,neoclassical,64.0,artist,"1,976.4",0.59,"1,975.1","1,920.4",169746.0,7.0,7.0
Kansas,1944624.0,"classic rock, progressive rock, aor",65.0,artist,"1,976.0",0.857,"1,976.0","1,970.4",5968064.0,8.0,8.0
Tom Grennan,614580.0,nan,63.0,artist,"1,972.6",0.493,"1,168.7","1,159.0",202195.0,9.0,9.0
Ramones,2910491.0,"punk, proto-punk",64.0,artist,"1,971.6",0.594,"1,971.6","1,971.6",179941.0,3.0,3.0
Dewa 19,11282907.0,"indonesian pop, indonesian rock, indorock, malay",70.0,artist,"1,971.4",1.835,"1,874.2","1,618.1",7236.0,1.0,1.0
Ben E. King,714641.0,nan,65.0,artist,"1,967.9",0.94,"1,966.2","1,716.8",13691932.0,12.0,12.0
Dillon Francis,1142861.0,"moombahton, edm",58.0,artist,"1,967.7",0.252,"1,366.4",126.5,220620.0,7.0,7.0
Boston,3183332.0,"classic rock, aor",65.0,artist,"1,966.7",0.551,"1,966.7","1,966.7",2087868.0,10.0,10.0
Cascada,617454.0,"europop, eurodance",66.0,artist,"1,963.9",0.77,"1,910.5","1,597.0",973289.0,7.0,7.0
CamelPhat,525834.0,"melodic techno, house, progressive house, melodic house, tech house",64.0,artist,"1,398.7",0.561,"1,082.3",28.0,409223.0,5.0,5.0
Zack Tabudlo,4799843.0,"opm, harana, p-pop, kundiman, pinoy r&b, pinoy indie",64.0,artist,"1,954.6",0.759,"1,935.3","1,528.6",157047.0,1.0,1.0
Leonard Cohen,3707360.0,singer-songwriter,64.0,artist,"1,953.6",0.582,"1,939.4","1,877.7",13006328.0,10.0,10.0
Sheck Wes,1786205.0,nan,63.0,artist,"1,952.8",0.415,"1,468.6","1,432.0",3847169.0,7.0,7.0
Fuse ODG,150388.0,"azonto, afrobeats, hiplife",59.0,artist,"1,950.6",0.322,368.5,105.1,0.0,1.0,1.0
grandson,1230940.0,nan,64.0,artist,"1,945.9",0.536,"1,730.7","1,580.0",881386.0,7.0,7.0
New Order,2475848.0,"new wave, synthpop, post-punk, madchester",66.0,artist,"1,944.8",0.829,"1,944.8","1,929.6",619793.0,4.0,4.0
YBN Nahmir,3072540.0,nan,58.0,artist,"1,940.3",0.301,"1,430.9",952.9,2452987.0,4.0,4.0
Hoobastank,2747781.0,nu metal,67.0,artist,"1,938.0",0.74,"1,920.8","1,918.7",552597.0,7.0,7.0
Stone Sour,3105430.0,"post-grunge, alternative metal, nu metal",64.0,artist,"1,935.5",0.549,"1,935.5","1,920.3",679715.0,9.0,9.0
Paulina Rubio,3048827.0,latin pop,67.0,artist,"1,934.1",0.825,"1,471.6","1,324.2",7121.0,3.0,3.0
Asking Alexandria,2426708.0,"metalcore, screamo, post-hardcore, metal, emo",63.0,artist,"1,931.1",0.486,"1,872.4","1,793.7",476003.0,6.0,6.0
Maggie Lindemann,2047579.0,nan,63.0,artist,"1,929.6",0.662,"1,377.0",391.2,856144.0,6.0,6.0
112,23.0,nan,2.0,artist,"1,929.0",0.761,"1,033.2",742.0,56510.0,1.0,1.0
Maneva,1848333.0,"reggae, brazilian pop, mpb, roots reggae",66.0,artist,"1,926.6",0.92,"1,880.7","1,617.9",0.0,1.0,1.0
Snow,3346.0,nan,13.0,artist,"1,925.8",0.438,174.5,168.0,3949065.0,3.0,3.0
Still Woozy,1087640.0,bedroom pop,61.0,artist,"1,920.0",0.381,"1,768.6","1,597.0",571527.0,6.0,6.0
Dave Matthews Band,2120002.0,jam band,62.0,artist,"1,919.8",0.427,"1,897.5","1,895.4",484053.0,6.0,6.0
Duncan Laurence,731450.0,nan,64.0,artist,"1,917.7",0.592,"1,879.1","1,647.6",1995674.0,10.0,10.0
Kaskade,998144.0,edm,63.0,artist,"1,914.2",0.454,"1,152.9",300.0,12494.0,1.0,1.0
Nightwish,2429489.0,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock",65.0,artist,"1,908.0",0.528,"1,908.0","1,906.8",321067.0,7.0,7.0
Smino,1058216.0,nan,64.0,artist,"1,906.3",0.564,"1,063.6",596.8,1107890.0,10.0,10.0
Marc E. Bassy,418334.0,nan,54.0,artist,"1,906.1",0.131,"1,191.1",463.0,625715.0,4.0,4.0
Bruno Martini,165818.0,"brazilian pop, brazilian bass",62.0,artist,"1,895.9",0.494,263.2,0.9,54687.0,6.0,6.0
Vitor Kley,1030643.0,"brazilian pop, mpb, nova mpb",60.0,artist,"1,250.0",0.348,850.6,508.6,21869.0,5.0,5.0
Nothing But Thieves,1327789.0,nan,63.0,artist,"1,892.4",0.528,"1,826.0","1,823.0",858510.0,9.0,9.0
Eduardo Costa,3922609.0,"sertanejo tradicional, sertanejo, sertanejo universitário",69.0,artist,"1,891.8",1.253,"1,245.5","1,067.6",0.0,3.0,3.0
Yellow Claw,1045074.0,"edm, edm trap",60.0,artist,"1,888.2",0.294,"1,545.6",265.1,56138.0,2.0,2.0
Big Time Rush,2666001.0,nan,64.0,artist,"1,464.0",0.615,"1,457.9","1,257.3",531853.0,4.0,4.0
Foals,1462278.0,indie,62.0,artist,"1,886.5",0.453,"1,862.2","1,735.1",524873.0,6.0,6.0
Al Green,2286948.0,"soul, classic soul, motown, soul blues",66.0,artist,"1,885.4",0.876,"1,840.8","1,793.6",316357.0,7.0,7.0
Massive Attack,2672298.0,"trip hop, downtempo",69.0,artist,"1,884.2",1.275,"1,863.2",204.5,867547.0,7.0,7.0
Brett Eldredge,1494514.0,"country, christmas",58.0,artist,"1,882.1",0.243,"1,882.1","1,540.5",53788.0,4.0,4.0
Project Pat,956965.0,"southern hip hop, crunk, gangster rap",66.0,artist,"1,880.8",0.806,426.2,232.3,21000.0,1.0,1.0
Staind,3832.0,nan,27.0,artist,"1,879.9",1.227,"1,879.9","1,879.9",142988.0,3.0,3.0
The Wombats,1111535.0,indie,62.0,artist,"1,878.3",0.431,"1,854.4","1,726.7",733200.0,11.0,11.0
Patricio Rey y sus Redonditos de Ricota,2253875.0,argentine rock,69.0,artist,"1,877.3",1.373,"1,877.3","1,877.3",11429.0,5.0,5.0
Father John Misty,957501.0,nan,65.0,artist,"1,876.6",0.729,"1,400.3","1,400.3",1160350.0,8.0,8.0
Los Acosta,2650490.0,"grupera, cumbia, cumbia sonidera",68.0,artist,"1,876.2",1.39,"1,670.9","1,670.7",0.0,1.0,1.0
The Supremes,1834031.0,"motown, northern soul, classic soul, soul",60.0,artist,"1,473.3",0.347,"1,473.1","1,459.5",260768.0,3.0,3.0
Diana Ross,2211648.0,"motown, disco",65.0,artist,"1,875.5",0.748,"1,397.7","1,219.0",27782.0,1.0,1.0
Caamp,748805.0,"indie folk, folk",68.0,artist,"1,874.4",1.087,"1,824.6","1,810.6",26481.0,1.0,1.0
Trap Capos,1906757.0,"trap latino, trap",71.0,artist,"1,870.2",2.319,"1,307.6",nan,90515.0,6.0,6.0
Neon Trees,1285393.0,nan,64.0,artist,"1,867.8",0.474,"1,854.2","1,843.1",815375.0,10.0,10.0
Megan Moroney,1174827.0,country,74.0,artist,"1,867.3",2.271,"1,821.6","1,754.6",287552.0,2.0,2.0
Sleeping With Sirens,2564854.0,"emo, post-hardcore, screamo",65.0,artist,"1,863.3",0.685,"1,854.5","1,764.8",259522.0,5.0,5.0
Thousand Foot Krutch,1494369.0,"christian rock, christian alternative rock, rap metal",64.0,artist,"1,860.5",0.646,"1,854.7","1,821.1",625075.0,10.0,10.0
Mt. Joy,646886.0,nan,67.0,artist,"1,859.7",0.816,"1,821.2","1,802.6",574345.0,10.0,10.0
Sticky Fingers,1172911.0,surf rock,63.0,artist,"1,859.3",0.551,"1,859.3","1,830.7",400415.0,3.0,3.0
Enjambre,1984864.0,"mexican indie, rock en español, mexican rock, latin indie, latin rock",70.0,artist,"1,858.1",1.69,"1,848.4","1,717.5",267988.0,4.0,4.0
Smokepurpp,2371410.0,nan,52.0,artist,"1,598.6",0.102,"1,043.4",423.2,1927902.0,8.0,8.0
James Horner,351582.0,soundtrack,64.0,artist,"1,856.6",0.641,"1,757.9",715.0,0.0,1.0,1.0
Matheus Fernandes,940186.0,"piseiro, sertanejo, pagode, forró, arrocha, sertanejo universitário",68.0,artist,"1,856.6",1.026,"1,537.8",153.9,0.0,1.0,1.0
The Temper Trap,774948.0,nan,69.0,artist,"1,855.2",1.2,"1,399.4","1,214.7",65482.0,4.0,4.0
The Jordanaires,11021.0,"classic country, christian country",54.0,artist,"1,853.8",0.937,5.0,5.0,0.0,1.0,1.0
Rob Zombie,3677408.0,"industrial metal, industrial rock, alternative metal, metal, nu metal",68.0,artist,"1,853.8",1.106,"1,846.5","1,760.6",1040162.0,14.0,14.0
AlunaGeorge,441929.0,nan,61.0,artist,"1,853.7",0.442,469.2,173.4,383995.0,9.0,9.0
AWOLNATION,2060492.0,nan,60.0,artist,"1,851.0",0.371,"1,785.0","1,661.0",538767.0,6.0,6.0
Bryce Vine,527381.0,nan,59.0,artist,"1,848.8",0.288,"1,539.6","1,112.3",926515.0,7.0,7.0
Gavin James,716881.0,nan,55.0,artist,"1,848.6",0.171,"1,365.0","1,082.8",160732.0,6.0,6.0
Hov1,386996.0,swedish pop,64.0,artist,"1,846.8",0.577,"1,846.8","1,532.1",823548.0,5.0,5.0
Tom Misch,1357329.0,indie soul,64.0,artist,"1,845.5",0.536,"1,373.1",480.0,441998.0,7.0,7.0
Nico & Vinz,574765.0,nan,62.0,artist,"1,844.5",0.407,"1,615.1","1,412.8",2194318.0,10.0,10.0
Bone Thugs-N-Harmony,3307827.0,"gangster rap, old school hip hop, g-funk",65.0,artist,"1,842.5",0.681,"1,659.0","1,198.5",518311.0,4.0,4.0
Sukhwinder Singh,1124059.0,"bollywood, desi, hindi pop",69.0,artist,"1,841.6",1.374,717.3,150.7,0.0,1.0,1.0
Chase & Status,1204564.0,"drum and bass, jungle",67.0,artist,"1,838.3",0.877,"1,600.8",142.7,289718.0,10.0,10.0
Faye Webster,2184413.0,nan,72.0,artist,"1,834.8",1.787,"1,800.9","1,767.4",492611.0,7.0,7.0
August Alsina,2749767.0,r&b,62.0,artist,"1,834.5",0.497,"1,244.7",508.8,1495726.0,5.0,5.0
Duman,7338682.0,"anatolian rock, turkish pop",65.0,artist,"1,834.2",0.878,"1,834.2","1,834.2",924679.0,7.0,7.0
The Cardigans,1676186.0,swedish pop,69.0,artist,"1,833.9",1.211,"1,805.1","1,790.9",1948913.0,9.0,9.0
Death Cab for Cutie,1602551.0,nan,61.0,artist,"1,832.5",0.402,"1,793.3","1,767.3",422991.0,6.0,6.0
Iron & Wine,1158394.0,indie folk,62.0,artist,"1,831.8",0.429,"1,735.1","1,668.2",83462.0,2.0,2.0
Snakehips,370460.0,nan,56.0,artist,"1,831.1",0.165,"1,625.9",2.7,1575721.0,8.0,8.0
Yebba,779598.0,nan,71.0,artist,"1,830.7",1.961,320.1,218.5,271648.0,10.0,10.0
Nessa Barrett,1722300.0,nan,68.0,artist,"1,830.3",1.1,"1,820.1","1,535.3",351618.0,4.0,4.0
TobyMac,1522452.0,"christian, christian pop, ccm, christian rock, christian hip hop, cedm, worship, christian alternative rock",66.0,artist,"1,828.9",0.764,"1,241.7",774.2,18435.0,1.0,1.0
Amenazzy,3332839.0,"trap latino, reggaeton, urbano latino, dembow",63.0,artist,"1,824.1",0.533,"1,157.4",191.3,16866.0,1.0,1.0
Catfish and the Bottlemen,1177928.0,"indie, indie rock",62.0,artist,"1,823.5",0.482,"1,823.5","1,823.5",1805764.0,16.0,16.0
Cup of Joe,4564630.0,"opm, harana, p-pop, pinoy indie, kundiman",76.0,artist,"1,822.1",3.322,"1,822.1","1,484.4",327611.0,1.0,1.0
Crowded House,1054837.0,nan,68.0,artist,"1,819.1",1.111,"1,819.1","1,818.9",99813.0,10.0,10.0
Elvis Crespo,1231943.0,"merengue, latin dance, salsa, latin",66.0,artist,"1,817.4",0.822,"1,072.4",898.5,405478.0,7.0,7.0
Fedez,2112338.0,nan,61.0,artist,"1,815.3",0.382,"1,268.2",387.6,43730.0,2.0,2.0
Yeah Yeah Yeahs,1477417.0,indie rock,66.0,artist,"1,814.6",1.05,"1,814.6","1,176.2",1274539.0,11.0,11.0
Josman,1447947.0,french rap,70.0,artist,"1,812.2",0.996,"1,560.8","1,422.3",137550.0,3.0,3.0
Nemzzz,1579926.0,"uk drill, drill",73.0,artist,"1,809.3",2.184,"1,460.8","1,244.3",242753.0,7.0,7.0
Hiphop Tamizha,12373808.0,"tamil hip hop, tamil pop, kollywood, tamil dance, tamil indie",68.0,artist,"1,808.9",1.122,"1,610.0",209.8,5163.0,1.0,1.0
Daughtry,2385776.0,nan,65.0,artist,"1,808.4",0.716,"1,790.1","1,752.8",303196.0,9.0,9.0
AK AUSSERKONTROLLE,1077081.0,german hip hop,62.0,artist,"1,642.5",0.516,"1,348.7",758.0,713016.0,10.0,10.0
Brandy,4130940.0,r&b,67.0,artist,"1,805.2",1.005,"1,366.5",756.4,1388705.0,6.0,6.0
Boomdabash,773222.0,nan,54.0,artist,"1,804.3",0.162,"1,609.2",596.7,43871.0,9.0,9.0
Sheryl Crow,1337094.0,nan,66.0,artist,"1,802.9",0.75,"1,603.6","1,291.7",503332.0,6.0,6.0
Petit Biscuit,986929.0,nan,59.0,artist,"1,800.5",0.284,"1,696.2","1,351.3",582329.0,9.0,9.0
Dirty Heads,881167.0,"reggae rock, reggae",61.0,artist,"1,797.7",0.383,"1,728.4","1,336.8",470912.0,8.0,8.0
Fatboy Slim,1408690.0,big beat,63.0,artist,"1,310.5",0.521,"1,144.9",934.9,301132.0,6.0,6.0
Mecano,2126280.0,"rock en español, latin pop",66.0,artist,"1,793.5",0.779,"1,793.5","1,791.6",136506.0,3.0,3.0
The Wanted,2444105.0,nan,62.0,artist,"1,792.6",0.456,"1,778.1","1,762.0",250268.0,9.0,9.0
Belanova,2094674.0,latin pop,70.0,artist,"1,790.7",1.405,"1,782.5","1,774.2",0.0,2.0,2.0
Lecrae,1398051.0,"christian hip hop, christian, gospel r&b, christian pop, rap chrétien, chinese hip hop",65.0,artist,"1,789.8",0.63,"1,186.1",410.6,517652.0,5.0,5.0
Alle Farben,365858.0,nan,60.0,artist,"1,788.7",0.308,"1,322.5",187.1,141961.0,5.0,5.0
Celia Cruz,719533.0,"salsa, son cubano, bolero, cha cha cha, merengue, mambo, latin, latin dance",63.0,artist,"1,787.6",0.745,"1,393.6",665.5,183169.0,4.0,4.0
Bruno Major,1565690.0,nan,62.0,artist,"1,786.2",0.482,"1,774.4","1,774.4",1515605.0,9.0,9.0
Dylan Scott,1915795.0,country,65.0,artist,"1,786.1",0.683,"1,700.3","1,678.6",100521.0,3.0,3.0
Adriel Favela,1648466.0,"corrido, banda, corridos tumbados, sierreño, corridos bélicos, sad sierreño",60.0,artist,"1,783.7",0.408,"1,355.7",523.9,15559.0,1.0,1.0
Mazzy Star,1837373.0,"dream pop, shoegaze, slowcore",71.0,artist,"1,783.5",1.753,"1,776.0","1,768.4",5485340.0,14.0,14.0
Aqua,782305.0,"europop, eurodance",64.0,artist,"1,781.8",0.613,"1,203.0","1,150.5",3284536.0,2.0,2.0
Placebo,2099691.0,britpop,63.0,artist,"1,781.1",0.648,"1,781.1","1,719.8",723701.0,9.0,9.0
Conrad Sewell,128155.0,nan,60.0,artist,"1,776.9",0.392,216.9,212.1,264737.0,8.0,8.0
Palak Muchhal,10800210.0,"bollywood, hindi pop, gujarati garba",70.0,artist,"1,776.0",1.684,740.9,272.3,56856.0,1.0,1.0
Vasco Rossi,4161001.0,"italian singer-songwriter, singer-songwriter, italo dance",65.0,artist,"1,774.8",0.726,"1,769.3","1,751.1",110303.0,7.0,7.0
Djavan,3727685.0,"mpb, bossa nova",68.0,artist,"1,774.6",1.143,"1,531.5","1,471.8",31337.0,3.0,3.0
Lil Xan,2360422.0,cloud rap,52.0,artist,"1,389.5",0.114,"1,156.0",985.3,9479579.0,17.0,17.0
Yung Lean,1155982.0,cloud rap,66.0,artist,"1,734.7",0.791,"1,477.0","1,223.7",4353842.0,10.0,10.0
